PlayerId,Archetype,Cluster_ID,Cluster_PA,TOOLS_Disc,TOOLS_Power,TOOLS_Ath,AB_BB,AB_K,AB_SB,AB_Power,Fantasy_Out
3534,Speed,1,576,-0.07709722222222215,-0.7033993055555556,0.08079513888888888,0.09880277777777777,0.37600694444444455,1.2013993055555554,-0.6430034722222222,-0.2749236111111111
3585,Speed/K-Risk,5,584,-0.1770085616438356,0.35597260273972603,0.45699315068493146,0.41044982876712327,0.17848407534246577,-0.5474212328767123,0.5523441780821918,0.9780205479452054
3630,Average,4,1118,0.39139177101967804,-0.8343273703041145,0.13122003577817531,-0.32153756708407866,-0.5764613595706619,0.5616100178890876,-0.4476654740608229,1.060386404293381
3634,Average,4,491,0.16,-0.025,0.207,-1.0138,-0.4452,0.062,-0.748,-0.293
3658,Speed,1,1056,0.27089583333333334,-0.025,-0.17245643939393937,0.6297130681818183,0.010858333333333354,1.3109488636363638,-1.176782196969697,-0.0005965909090909048
3674,Three True Outcomes,5,537,0.172,-0.025,2.13,1.5871,0.451,0.574,0.8,0.649
3711,Speed/K-Risk,5,793,-0.5629268600252206,0.923843631778058,0.9566431273644388,0.12421576292559898,0.11747238335435058,-0.37738335435056747,1.0625535939470365,1.785076923076923
3714,Contact/Power,2,1054,0.05336622390891841,1.1769127134724857,-0.49710626185958257,-0.04750891840607213,-0.3344148007590133,0.16717457305502847,0.9427058823529413,1.1060113851992408
3726,Average,4,282,-0.738,-0.4670000000000001,-0.275,-0.5316,0.0947,-0.463,-0.421,-0.364
3734,Pure Contact,0,2059,1.0314511898980088,-0.7345716367168529,0.15884798445847498,0.975293249150073,-1.0821139388052452,1.2804808159300634,-0.6372564351627004,0.8025794074793589
3735,Contact/Power,2,678,0.30571976401179946,1.2019926253687314,-0.3779174041297935,1.1429390855457229,-0.0020938053097344753,-0.6994203539823008,0.92376401179941,0.7693244837758112
3751,Speed/K-Risk,5,623,0.195,0.181,0.725,-0.2273,0.602,0.106,0.43,1.101
3767,Average,4,548,0.169,-0.312,0.414,0.3155,-0.748,0.32,-0.134,1.402
