PlayerId,MLBAM_ID,Season,Name,Team,Level,League,Age,G,GS,IP,ER,K,BB,IBB,HRA,H,HBP,BF,W,L,SV,SVO,HLD,BS,CG,SHO,WP
1259,407890,2006,Colby Lewis,DET,AAA,International League,26,24,24,147.66666666666666,65,104,36,0,13,154,7,620,6,7,0,0,0,0,0,0,1
458666,458666,2006,Rich Scalamandre,ATL,AAA,International League,25,26,0,34.0,15,28,15,1,4,32,0,146,4,0,0,1,1,1,0,0,1
8538,435538,2006,Bill Bray,WSH,AAA,Pacific Coast League,23,21,0,31.666666666666668,14,45,9,0,5,26,2,131,4,1,5,6,5,1,0,0,0
477462,477462,2006,Esteban Haro,TIG,AAA,Mexican League,20,10,0,20.333333333333332,9,10,8,0,0,19,1,87,1,2,0,0,1,0,0,0,1
461902,461902,2006,Nic Ungs,MIA,AAA,Pacific Coast League,26,26,24,144.33333333333334,64,80,45,3,14,165,5,642,9,9,0,0,0,0,3,1,3
466969,466969,2006,Jasiel Acosta,MVA,AAA,Mexican League,23,20,20,121.66666666666667,54,64,43,0,14,141,4,522,9,5,0,0,0,0,3,1,3
2057,407872,2006,Joselo Diaz,KC,AAA,Pacific Coast League,26,41,1,54.0,24,62,37,2,5,42,5,242,2,3,4,8,6,4,0,0,7
2147,430675,2006,Sean Henn,NYY,AAA,International League,25,18,6,42.666666666666664,19,33,20,0,1,44,2,185,3,1,0,0,1,0,0,0,1
5909,435619,2006,Pat Misch,SF,AAA,Pacific Coast League,24,10,10,65.0,29,57,11,0,7,74,0,275,4,2,0,0,0,0,1,0,1
456599,456599,2006,Corey Hamman,DET,AAA,International League,26,37,13,103.0,46,56,27,3,15,103,6,439,2,8,0,1,3,1,0,0,0
477441,477441,2006,Humberto Garcia,SLP,AAA,Mexican League,21,33,0,15.666666666666666,7,7,13,2,0,14,2,75,2,0,0,0,7,0,0,0,2
477409,477409,2006,Jose Cobos,SLP,AAA,Mexican League,25,46,0,53.666666666666664,24,41,21,0,4,55,2,233,8,3,4,8,9,4,0,0,3
4180,468402,2006,Charlie Zink,BOS,AAA,International League,26,23,15,109.33333333333333,49,58,60,0,7,100,6,475,9,4,0,0,0,0,0,0,5
3888,456558,2006,Shane Youman,PIT,AAA,International League,26,8,7,42.333333333333336,19,19,10,0,2,42,0,175,4,0,0,0,0,0,0,0,2
2145,425768,2006,Angel Guzman,CHC,AAA,Pacific Coast League,24,15,15,75.66666666666667,34,77,24,0,5,72,2,320,4,4,0,0,0,0,0,0,3
463669,463669,2006,Jorge Castillo,MXO,AAA,Mexican League,24,44,4,60.0,27,55,21,1,2,66,0,258,6,1,1,3,14,2,0,0,4
4754,455005,2006,Shane Komine,OAK,AAA,Pacific Coast League,25,24,22,140.0,63,116,38,2,13,145,6,591,11,8,0,0,1,0,1,1,11
1946,430579,2006,Elizardo Ramirez,CIN,AAA,International League,23,4,4,20.0,9,19,2,0,2,22,1,84,0,1,0,0,0,0,0,0,1
410,407896,2006,Billy Traber,WSH,AAA,Pacific Coast League,26,21,21,124.33333333333333,56,102,26,2,8,143,11,541,7,7,0,0,0,0,1,0,4
487019,487019,2006,Manuel Flores,YUC,AAA,Mexican League,20,31,0,44.333333333333336,20,21,26,0,1,56,0,206,3,0,0,0,3,0,0,0,3
433796,433796,2006,Jorge Gutierrez,VAQ,AAA,Mexican League,26,27,8,68.66666666666667,31,29,17,1,6,81,1,298,4,5,0,0,2,0,0,0,1
1931,425555,2006,Daniel Cabrera,BAL,AAA,International League,25,4,4,24.333333333333332,11,27,9,0,1,20,1,103,3,1,0,0,0,0,0,0,5
4412,456133,2006,Ryan O'Malley,CHC,AAA,Pacific Coast League,26,26,19,123.66666666666667,56,71,30,1,9,135,5,521,7,7,0,0,1,0,0,0,1
452705,452705,2006,William Juarez,LAD,AAA,Pacific Coast League,25,11,11,57.333333333333336,26,28,38,0,7,50,3,264,4,5,0,0,0,0,1,0,2
3234,429715,2006,Travis Blackley,SEA,AAA,Pacific Coast League,23,2,2,11.0,5,5,5,0,2,10,0,48,1,1,0,0,0,0,0,0,0
8653,425530,2006,Brian Stokes,TB,AAA,International League,26,29,23,133.66666666666666,61,103,49,0,8,134,8,579,7,7,0,0,1,0,0,0,7
1784,425406,2006,Josh Hall,CIN,AAA,International League,25,7,7,35.0,16,22,14,0,3,34,3,155,1,3,0,0,0,0,0,0,2
2130,425655,2006,John Koronka,TEX,AAA,Pacific Coast League,25,3,3,19.666666666666668,9,17,7,0,2,19,2,83,0,1,0,0,0,0,0,0,1
8356,435638,2006,Zach Jackson,MIL,AAA,Pacific Coast League,23,18,18,107.0,49,58,44,0,11,106,7,458,4,6,0,0,0,0,1,0,4
456492,456492,2006,Francisco Cordova,PUE,AAA,Mexican League,22,49,0,65.33333333333333,30,41,35,3,2,65,2,280,8,5,1,7,11,6,0,0,10
477470,477470,2006,Julio Jimenez,VAQ,AAA,Mexican League,26,58,0,41.333333333333336,19,36,20,4,3,38,3,185,1,2,1,2,18,1,0,0,3
462851,462851,2006,Renee Cortez,SEA,AAA,Pacific Coast League,23,31,0,51.666666666666664,24,50,28,1,3,61,0,240,5,3,5,7,2,2,0,0,2
4660,457820,2006,Eric Hull,LAD,AAA,Pacific Coast League,26,44,2,73.0,34,78,43,2,6,54,5,313,2,4,2,4,6,2,0,0,5
480517,480517,2006,Eder Llamas,TIG,AAA,Mexican League,20,26,2,42.666666666666664,20,15,18,1,4,45,0,181,2,0,0,0,1,0,0,0,0
499106,499106,2006,Jose Ramirez,TIG,AAA,Mexican League,24,8,0,10.666666666666666,5,1,4,0,1,13,1,49,0,0,0,0,1,0,0,0,0
3886,425856,2006,Gavin Floyd,PHI,AAA,International League,23,17,17,115.0,54,85,38,0,9,117,9,495,7,4,0,0,0,0,2,0,7
8011,445590,2006,Eric Stults,LAD,AAA,Pacific Coast League,26,26,26,153.33333333333334,72,128,68,5,10,153,5,658,10,11,0,0,0,0,1,0,7
477394,477394,2006,Guillermo Carrillo,TIG,AAA,Mexican League,22,51,0,55.333333333333336,26,21,23,2,4,66,6,251,2,5,3,8,14,5,0,0,3
472421,472421,2006,Heriberto Ruelas,MTY,AAA,Mexican League,24,38,0,27.666666666666668,13,21,14,1,0,30,3,127,3,0,0,1,8,1,0,0,5
4538,434628,2006,Jason Hammel,TB,AAA,International League,23,24,24,127.66666666666667,60,117,36,0,11,133,7,547,5,9,0,0,0,0,1,0,5
466100,466100,2006,Emil Kamar,PUE,AAA,Mexican League,26,22,22,140.0,66,59,49,0,8,161,5,607,11,5,0,0,0,0,4,2,7
5448,445926,2006,Jesse Chavez,PIT,AAA,International League,22,13,0,19.0,9,18,9,1,0,21,0,86,2,1,0,2,3,2,0,0,0
5879,444371,2006,Jeff Karstens,NYY,AAA,International League,23,14,14,73.66666666666667,35,48,30,1,9,80,1,326,5,5,0,0,0,0,1,0,1
477501,477501,2006,Jorge Meza,TIJ,AAA,Mexican League,22,41,5,54.666666666666664,26,50,32,7,4,64,2,256,3,4,1,2,6,1,0,0,9
4020,433589,2006,Yusmeiro Petit,MIA,AAA,Pacific Coast League,21,17,17,96.66666666666667,46,68,20,1,14,101,1,404,4,6,0,0,0,0,0,0,2
477615,477615,2006,William Vizcarra,YUC,AAA,Mexican League,22,25,11,77.66666666666667,37,18,24,1,5,99,4,347,3,7,0,0,1,0,0,0,4
4621,434600,2006,Sean Tracey,CWS,AAA,International League,25,29,20,129.66666666666666,62,102,76,1,17,111,19,572,8,9,0,0,0,0,1,1,20
452161,452161,2006,Jonathon Rouwenhorst,LAA,AAA,Pacific Coast League,26,50,7,89.66666666666667,43,65,38,1,12,96,4,397,6,7,1,5,8,4,0,0,2
6329,433579,2006,John Danks,TEX,AAA,Pacific Coast League,21,14,13,70.66666666666667,34,72,34,0,11,67,1,311,4,5,0,0,0,0,0,0,2
434640,434640,2006,Jared Gothreaux,HOU,AAA,Pacific Coast League,26,29,27,143.0,69,89,40,3,19,164,3,620,9,9,0,0,0,0,0,0,3
2860,434701,2006,Franquelis Osoria,LAD,AAA,Pacific Coast League,24,44,0,51.666666666666664,25,28,21,3,2,81,6,255,2,2,2,8,5,6,0,0,5
3762,462945,2006,Cesar Jimenez,SEA,AAA,Pacific Coast League,21,24,19,107.33333333333333,52,66,55,1,8,107,4,468,5,10,3,3,1,0,1,1,5
1630,407843,2006,Andy Van Hekken,KC,AAA,Pacific Coast League,26,9,9,53.666666666666664,26,33,11,0,7,60,0,227,3,5,0,0,0,0,0,0,2
434603,434603,2006,Paulino Reynoso,CWS,AAA,International League,25,47,0,59.666666666666664,29,59,45,2,3,49,5,277,3,3,0,3,6,3,0,0,4
2104,425510,2006,Francisco Cruceta,SEA,AAA,Pacific Coast League,24,28,28,160.33333333333334,78,185,76,3,25,150,6,700,13,9,0,0,0,0,1,0,18
431141,431141,2006,Greg Miller,LAD,AAA,Pacific Coast League,21,33,0,37.0,18,32,33,2,1,33,4,174,3,0,0,1,4,1,0,0,4
8600,430661,2006,Dustin McGowan,TOR,AAA,International League,24,23,13,84.0,41,86,39,0,7,77,3,369,4,5,1,2,1,1,0,0,10
5579,449777,2006,Mitch Stetter,MIL,AAA,Pacific Coast League,25,51,0,38.333333333333336,19,36,16,3,3,38,3,168,2,5,0,2,17,2,0,0,3
2186,430629,2006,Joel Hanrahan,LAD,AAA,Pacific Coast League,24,14,14,74.33333333333333,37,46,39,1,7,70,3,331,4,3,0,0,0,0,0,0,3
5164,469686,2006,Alfredo Aceves,MTY,AAA,Mexican League,23,19,19,124.0,62,95,26,0,15,126,6,511,8,5,0,0,0,0,3,1,4
1674,425651,2006,Matt Ford,MIN,AAA,International League,25,33,6,58.0,29,33,25,1,7,61,2,259,1,2,0,0,0,0,0,0,4
3532,445246,2006,Jeff Fulchino,MIA,AAA,Pacific Coast League,26,25,24,140.0,70,109,56,0,12,144,15,613,6,10,0,0,0,0,0,0,9
484483,484483,2006,Jonathan Garcia,CAM,AAA,Mexican League,23,27,8,68.0,34,30,47,1,10,64,1,303,5,5,0,0,3,0,1,0,3
463656,463656,2006,Israel Morales,OAX,AAA,Mexican League,20,11,1,20.0,10,13,9,0,2,24,3,92,2,1,0,0,0,0,0,0,3
434595,434595,2006,Ismael Ramirez,TOR,AAA,International League,25,3,3,18.0,9,8,3,0,3,16,1,71,2,0,0,0,0,0,0,0,0
477609,477609,2006,Fernando Villalobos,YUC,AAA,Mexican League,21,23,23,107.66666666666667,54,58,64,0,5,114,4,488,8,7,0,0,0,0,0,0,10
1195,407376,2006,Dewon Brazelton,SD,AAA,Pacific Coast League,26,17,16,91.33333333333333,46,53,25,0,15,100,3,392,5,7,0,0,0,0,1,1,4
430628,430628,2006,Carlos Hines,SF,AAA,Pacific Coast League,25,52,0,65.33333333333333,33,50,28,3,7,78,4,300,3,6,2,9,12,7,0,0,8
464931,464931,2006,Sandy Nin,COL,AAA,Pacific Coast League,25,6,6,31.666666666666668,16,26,8,0,3,32,1,130,1,3,0,0,0,0,0,0,0
2204,428420,2006,Mike Gosling,CIN,AAA,International League,25,23,22,118.0,60,100,53,0,12,118,5,519,6,8,0,0,0,0,0,0,9
3876,455751,2006,Bobby Livingston,SEA,AAA,Pacific Coast League,23,23,22,135.33333333333334,69,69,36,2,18,165,2,583,8,11,0,0,0,0,0,0,2
485632,485632,2006,Miguel Ruiz,CAM,AAA,Mexican League,20,19,19,113.33333333333333,58,67,43,1,7,118,4,496,7,8,0,0,0,0,1,0,4
468972,468972,2006,Oscar Bustillos,TIG,AAA,Mexican League,26,28,9,79.66666666666667,41,52,56,1,6,81,4,368,6,4,1,2,4,1,0,0,10
449118,449118,2006,Salvador Arellano,YUC,AAA,Mexican League,23,22,22,112.66666666666667,58,78,45,1,5,134,4,510,12,5,0,0,0,0,0,0,14
445239,445239,2006,Adam Bostick,MIA,AAA,Pacific Coast League,23,5,5,27.0,14,30,13,0,4,39,0,131,1,2,0,0,0,0,0,0,1
1880,430664,2006,Casey Daigle,AZ,AAA,Pacific Coast League,25,42,0,48.0,25,41,17,0,6,60,0,219,3,5,4,11,6,7,0,0,5
5495,467749,2006,Steve Schmoll,NYM,AAA,International League,26,41,0,55.666666666666664,29,42,19,1,4,56,1,234,5,4,0,2,5,2,0,0,2
7060,400291,2006,Dustin Moseley,LAA,AAA,Pacific Coast League,24,26,26,149.66666666666666,78,114,51,0,18,164,8,646,13,8,0,0,0,0,3,0,7
434618,434618,2006,Jake Dittler,CLE,AAA,International League,23,25,24,130.33333333333334,68,54,50,2,6,152,6,591,5,12,0,0,0,0,0,0,7
2727,461377,2006,Neal Musser,KC,AAA,Pacific Coast League,25,10,9,46.0,24,24,27,0,6,51,5,212,2,3,0,0,0,0,0,0,6
1810,407907,2006,Joe Valentine,HOU,AAA,Pacific Coast League,26,20,1,30.666666666666668,16,17,21,3,2,34,2,143,1,2,0,3,1,3,0,0,0
447741,447741,2006,Steven White,NYY,AAA,International League,25,17,17,107.0,56,88,42,1,8,100,4,448,4,9,0,0,0,0,1,0,6
8598,430597,2006,Phil Dumatrait,CIN,AAA,International League,24,16,15,87.66666666666667,46,58,36,1,10,104,1,392,5,7,0,0,0,0,1,0,1
3833,434629,2006,Chris Seddon,TB,AAA,International League,22,28,28,154.33333333333334,81,108,46,2,20,168,5,668,9,9,0,0,0,0,1,0,2
450829,450829,2006,Thomas Atlee,CHC,AAA,Pacific Coast League,26,10,0,13.333333333333334,7,7,11,1,2,10,0,59,0,1,0,0,2,0,0,0,3
460239,460239,2006,Jason Cromer,TB,AAA,International League,25,12,1,19.0,10,19,11,0,2,18,1,86,0,1,0,0,1,0,0,0,1
1921,407927,2006,Franklyn Gracesqui,BAL,AAA,International League,26,29,0,36.0,19,35,20,0,1,35,3,160,0,2,0,3,5,3,0,0,4
1137,425532,2006,Jerome Williams,CHC,AAA,Pacific Coast League,24,29,16,111.66666666666667,59,52,35,1,17,145,3,500,5,7,0,0,2,0,1,1,3
454555,454555,2006,Adam Bass,AZ,AAA,Pacific Coast League,24,20,20,124.66666666666667,66,68,40,0,13,136,7,546,9,4,0,0,0,0,1,1,3
3503,458974,2006,Willie Collazo,NYM,AAA,International League,26,7,6,41.333333333333336,22,26,13,0,4,45,1,178,3,3,0,0,0,0,0,0,1
7267,434665,2006,Nick Masset,TEX,AAA,Pacific Coast League,24,24,7,67.33333333333333,36,65,28,1,4,79,3,306,4,5,3,3,2,0,1,0,3
1690,425627,2006,Andrew Good,WSH,AAA,Pacific Coast League,26,28,26,147.66666666666666,79,93,35,1,22,176,14,657,9,9,0,0,0,0,0,0,3
7355,445163,2006,Casey Janssen,TOR,AAA,International League,24,9,9,42.666666666666664,23,32,8,0,3,47,2,178,1,5,0,0,0,0,0,0,2
435259,435259,2006,Dan Curtis,ATL,AAA,International League,26,13,12,72.33333333333333,39,51,33,0,5,82,1,321,3,5,0,0,0,0,0,0,0
2169,430586,2006,Ezequiel Astacio,HOU,AAA,Pacific Coast League,26,21,17,92.66666666666667,50,76,43,2,15,95,4,413,8,4,0,0,2,0,0,0,4
449098,449098,2006,Barry Hertzler,BOS,AAA,International League,25,25,0,40.666666666666664,22,19,27,2,1,48,2,185,4,2,2,4,4,2,0,0,4
4426,430962,2006,Dustin Nippert,AZ,AAA,Pacific Coast League,25,25,24,140.33333333333334,76,130,52,0,11,161,4,621,13,8,0,0,0,0,1,0,7
496070,496070,2006,Israel Gutierrez,PUE,AAA,Mexican League,21,16,6,42.333333333333336,23,25,21,0,4,50,5,195,3,1,0,0,1,0,0,0,4
495671,495671,2006,Oswaldo Salazar,OAX,AAA,Mexican League,20,28,3,46.0,25,20,21,0,5,56,1,204,1,2,0,0,1,0,0,0,3
2168,430587,2006,Taylor Buchholz,HOU,AAA,Pacific Coast League,24,7,7,44.0,24,37,17,0,2,47,1,192,1,3,0,0,0,0,0,0,0
495666,495666,2006,Sergio Carmona,SLP,AAA,Mexican League,23,24,5,60.333333333333336,33,26,29,0,5,79,1,285,3,4,0,1,3,1,0,0,5
477486,477486,2006,Luis Macias,PUE,AAA,Mexican League,25,48,0,52.666666666666664,29,19,20,2,2,67,5,239,5,2,3,7,8,4,0,0,3
4535,448694,2006,Randy Wells,CHC,AAA,Pacific Coast League,23,13,12,69.0,38,59,23,1,7,87,1,314,5,5,0,0,0,0,0,0,2
5717,446453,2006,Levale Speigner,MIN,AAA,International League,25,9,0,12.666666666666666,7,8,5,1,1,16,0,60,1,1,1,2,0,1,0,0,0
1569,407856,2006,John Stephens,BAL,AAA,International League,26,12,12,63.333333333333336,35,43,24,2,4,74,3,286,2,5,0,0,0,0,0,0,9
586,407900,2006,Miguel Asencio,COL,AAA,Pacific Coast League,25,38,16,111.0,62,71,41,0,13,127,4,490,8,7,1,3,4,2,0,0,9
477402,477402,2006,Luis Castro,OAX,AAA,Mexican League,22,9,5,30.333333333333332,17,16,19,1,2,32,2,138,2,1,0,0,0,0,0,0,2
3374,434622,2006,Ubaldo Jiménez,COL,AAA,Pacific Coast League,22,13,13,78.33333333333333,44,64,43,1,7,74,7,349,5,2,0,0,0,0,0,0,10
458637,458637,2006,Federico Baez,CHC,AAA,Pacific Coast League,24,9,2,21.333333333333332,12,19,12,1,5,21,0,93,0,3,0,0,1,0,0,0,0
467478,467478,2006,Israel Lomeli,VRA,AAA,Mexican League,26,32,1,53.333333333333336,30,54,27,0,3,63,6,249,1,2,0,1,3,1,0,0,4
4402,434159,2006,Dan Meyer,OAK,AAA,Pacific Coast League,24,10,10,49.666666666666664,28,29,20,0,10,63,2,226,3,3,0,0,0,0,0,0,4
1917,430954,2006,Kazuhito Tadano,OAK,AAA,Pacific Coast League,26,34,3,56.666666666666664,32,60,19,3,9,68,2,255,2,4,3,5,3,2,0,0,4
456134,456134,2006,Mike Prochaska,TB,AAA,International League,26,7,4,30.0,17,20,12,1,4,31,1,131,1,3,0,0,0,0,0,0,0
477460,477460,2006,Jesus Guzman,TIG,AAA,Mexican League,23,20,20,91.66666666666667,52,50,26,0,9,106,7,399,11,4,0,0,0,0,0,0,8
434580,434580,2006,Brad Baker,BOS,AAA,International League,25,39,0,61.333333333333336,35,49,19,2,7,75,3,275,3,4,3,5,5,2,0,0,2
1886,430634,2006,Sean Burnett,PIT,AAA,International League,23,25,24,120.33333333333333,69,46,46,1,13,136,2,531,8,11,0,0,0,0,0,0,2
477543,477543,2006,Angel Adrian Ramirez,MVA,AAA,Mexican League,22,50,0,38.333333333333336,22,32,5,2,5,42,1,159,0,1,1,3,8,2,0,0,0
5570,457468,2006,Josh Banks,TOR,AAA,International League,23,29,29,170.66666666666666,98,126,28,0,35,184,3,727,10,11,0,0,0,0,0,0,2
4534,448693,2006,Ross Wolf,MIA,AAA,Pacific Coast League,23,48,0,48.666666666666664,28,29,15,1,1,65,3,217,4,1,0,0,8,0,0,0,2
464747,464747,2006,Rigoberto Loya,SLP,AAA,Mexican League,26,17,13,66.0,38,16,45,0,6,85,1,317,5,3,0,0,0,0,0,0,3
2902,459376,2006,Kelvin Jimenez,TEX,AAA,Pacific Coast League,25,26,0,38.0,22,40,24,1,4,40,1,179,4,2,1,3,3,2,0,0,6
477544,477544,2006,Nestor Renovato,SLP,AAA,Mexican League,25,24,19,117.33333333333333,68,57,28,1,14,141,7,515,4,10,0,0,1,0,0,0,3
3418,451257,2006,Kason Gabbard,BOS,AAA,International League,24,9,8,51.666666666666664,30,48,26,0,8,51,0,220,1,7,0,0,0,0,0,0,3
501058,501058,2006,Jose Perez,TIJ,AAA,Mexican League,25,10,1,13.666666666666666,8,5,13,0,2,13,0,62,0,0,0,0,1,0,0,0,2
457103,457103,2006,Daniel Baca,MXO,AAA,Mexican League,20,26,0,35.666666666666664,21,12,21,2,2,44,2,165,1,0,1,1,1,0,0,0,4
1889,430566,2006,Chad Bentz,CIN,AAA,International League,26,36,2,44.0,26,25,29,1,13,38,1,189,6,3,0,0,3,0,0,0,3
430615,430615,2006,Mike Flannery,SEA,AAA,Pacific Coast League,26,16,0,23.666666666666668,14,18,21,0,2,27,0,117,0,3,0,0,0,0,0,0,0
452706,452706,2006,Kyle Middleton,KC,AAA,Pacific Coast League,26,13,13,72.66666666666667,43,34,24,1,12,95,6,329,0,8,0,0,0,0,0,0,5
424745,424745,2006,Ricardo Palma,AGU,AAA,Mexican League,26,11,10,55.666666666666664,33,42,27,1,8,69,1,260,4,2,0,0,0,0,0,0,4
2119,425538,2006,Pedro Liriano,SF,AAA,Pacific Coast League,25,24,10,67.0,40,38,29,0,5,84,2,314,1,6,0,1,3,1,0,0,5
504188,504188,2006,Ricardo Arias,COR,AAA,Mexican League,20,4,1,10.0,6,1,4,0,2,13,1,48,0,0,0,0,0,0,0,0,0
467564,467564,2006,Christian Guzman,MVA,AAA,Mexican League,25,53,1,68.33333333333333,41,39,19,4,11,83,1,302,3,6,0,2,6,2,0,0,1
435040,435040,2006,John Hudgins,SD,AAA,Pacific Coast League,24,9,4,25.0,15,23,8,0,4,29,3,117,2,2,0,0,1,0,0,0,0
8360,453515,2006,David Purcey,TOR,AAA,International League,24,12,12,51.666666666666664,31,45,38,0,7,49,2,242,2,7,0,0,0,0,1,0,2
446299,446299,2006,Scott Shoemaker,BOS,AAA,International League,24,2,2,10.0,6,10,2,0,1,10,1,41,2,0,0,0,0,0,0,0,0
2228,429724,2006,John Van Benschoten,PIT,AAA,International League,26,3,3,11.666666666666666,7,13,7,0,2,10,0,51,1,1,0,0,0,0,0,0,0
496048,496048,2006,Julian Figueroa,AGU,AAA,Mexican League,19,36,2,55.666666666666664,34,17,21,3,8,87,2,256,2,5,1,4,0,3,0,0,3
491135,491135,2006,Armando Huerta,VAQ,AAA,Mexican League,20,17,0,18.0,11,12,4,1,3,22,3,81,4,1,0,1,5,1,0,0,0
449451,449451,2006,Luis Gonzalez,LAD,AAA,Pacific Coast League,23,35,0,44.0,27,39,40,0,4,47,5,213,2,4,1,2,5,1,0,0,1
496073,496073,2006,Daniel Rodriguez,SLT,AAA,Mexican League,21,12,1,14.666666666666666,9,5,15,0,2,16,1,73,0,1,0,0,0,0,0,0,0
6432,431162,2006,Tim Stauffer,SD,AAA,Pacific Coast League,24,28,26,153.0,94,89,52,1,20,199,9,703,7,12,0,0,0,0,0,0,4
3273,433584,2006,Roberto Hernandez,CLE,AAA,International League,25,6,5,27.666666666666668,17,28,8,0,2,28,1,118,1,3,0,0,0,0,0,0,3
3625,456102,2006,David Pauley,BOS,AAA,International League,23,9,9,50.333333333333336,31,25,18,0,10,60,5,227,1,3,0,0,0,0,0,0,1
1841,429719,2006,Edwin Jackson,TB,AAA,International League,22,22,13,73.0,45,66,35,0,7,84,3,337,3,7,5,6,1,1,0,0,6
477617,477617,2006,Baudel Zambrano,TIG,AAA,Mexican League,23,44,1,60.0,37,27,45,4,3,78,1,285,6,2,0,3,12,3,0,0,5
471684,471684,2006,Renan Martinez,PUE,AAA,Mexican League,26,22,5,34.0,21,17,14,0,4,49,0,158,1,2,1,1,4,0,0,0,3
4755,430889,2006,Bill Murphy,AZ,AAA,Pacific Coast League,25,37,9,80.66666666666667,50,72,38,0,5,86,1,358,5,4,0,1,3,1,0,0,3
430940,430940,2006,Craig Anderson,BAL,AAA,International League,25,9,9,46.666666666666664,29,24,10,0,4,66,0,209,0,4,0,0,0,0,0,0,1
3566,434885,2006,D.J. Houlton,LAD,AAA,Pacific Coast League,26,29,29,162.33333333333334,101,132,60,0,25,180,9,724,9,11,0,0,0,0,1,1,3
477513,477513,2006,Hector Navarro,VRA,AAA,Mexican League,26,24,17,99.33333333333333,62,55,47,0,13,120,6,463,1,11,0,2,4,2,0,0,4
601,150203,2006,Chris George,MIA,AAA,Pacific Coast League,26,22,19,107.33333333333333,67,81,52,1,6,132,7,493,5,6,0,0,0,0,0,0,11
425527,425527,2006,Gerardo Garcia,TIG,AAA,Mexican League,26,13,1,24.0,15,7,10,1,6,24,1,105,1,1,0,2,2,2,0,0,0
6259,433877,2006,Abe Alvarez,BOS,AAA,International League,23,22,21,118.0,74,71,40,0,22,136,4,526,6,9,0,0,0,0,0,0,2
2229,430670,2006,Bob Keppel,KC,AAA,Pacific Coast League,24,25,14,98.33333333333333,62,43,28,1,12,126,1,432,6,7,1,3,1,2,0,0,8
3377,457483,2006,Anderson Garcia,BAL,AAA,International League,25,25,1,38.0,24,21,17,1,4,39,1,166,1,4,0,2,1,2,0,0,1
110,400141,2006,Horacio Ramirez,ATL,AAA,International League,26,3,3,12.666666666666666,8,10,1,0,1,18,0,56,1,1,0,0,0,0,0,0,0
491083,491083,2006,Mario Gonzalez,MVA,AAA,Mexican League,19,37,0,41.0,26,25,17,0,5,47,5,185,3,1,0,2,7,2,0,0,2
461217,461217,2006,James Garcia,SF,AAA,Pacific Coast League,26,12,12,59.666666666666664,38,47,37,0,8,55,1,269,5,3,0,0,0,0,0,0,3
2156,425788,2006,Clint Nageotte,SEA,AAA,Pacific Coast League,25,19,19,89.33333333333333,57,51,53,0,6,102,6,412,7,7,0,0,0,0,0,0,8
433716,433716,2006,Leo Medrano,SLP,AAA,Mexican League,23,28,14,106.33333333333333,68,83,38,5,11,134,7,490,5,7,0,1,2,1,0,0,7
444418,444418,2006,Matt Wright,ATL,AAA,International League,24,10,10,48.333333333333336,31,34,29,1,6,57,2,224,3,5,0,0,0,0,0,0,5
5869,444360,2006,Daniel Davidson,LAA,AAA,Pacific Coast League,25,4,4,23.333333333333332,15,17,6,0,3,32,0,105,1,2,0,0,0,0,1,0,1
1514,424144,2006,Oliver Pérez,NYM,AAA,International League,24,10,10,51.333333333333336,33,60,23,0,10,46,3,222,2,5,0,0,0,0,0,0,3
468370,468370,2006,Francisco Rodriguez,OAX,AAA,Mexican League,22,38,0,18.666666666666668,12,13,9,2,0,20,3,86,1,1,0,0,5,0,0,0,1
7019,429723,2006,Merkin Valdez,SF,AAA,Pacific Coast League,24,46,3,49.666666666666664,32,48,39,1,6,52,5,246,0,4,5,8,2,3,0,0,8
496060,496060,2006,Heberto Gonzalez,TAB,AAA,Mexican League,23,34,0,40.333333333333336,26,15,38,4,2,40,4,196,2,5,0,2,2,2,0,0,6
495647,495647,2006,Luis Angel Daniel,COR,AAA,Mexican League,21,20,11,55.666666666666664,36,21,32,1,4,69,8,262,1,8,0,1,1,1,0,0,3
455007,455007,2006,Ben Fritz,OAK,AAA,Pacific Coast League,25,17,17,97.33333333333333,63,58,44,2,15,111,4,438,6,6,0,0,0,0,0,0,3
496057,496057,2006,Gerardo Esparza,TAB,AAA,Mexican League,18,28,6,60.0,39,31,24,2,7,73,6,276,3,4,1,1,0,0,0,0,5
1796,430021,2006,Juan Dominguez,OAK,AAA,Pacific Coast League,26,17,16,87.66666666666667,57,48,39,0,10,104,5,403,5,10,0,1,0,1,0,0,2
1770,429842,2006,Ryan Wagner,WSH,AAA,Pacific Coast League,23,41,0,47.333333333333336,31,33,16,1,3,63,1,217,1,3,1,4,7,3,0,0,5
489204,489204,2006,Nick Pereira,SF,AAA,Pacific Coast League,23,15,15,79.0,52,60,48,0,10,87,4,369,4,3,0,0,0,0,0,0,2
460227,460227,2006,Azael Alvarez,PUE,AAA,Mexican League,24,14,12,66.33333333333333,44,37,34,0,10,77,2,297,5,3,0,0,0,0,0,0,10
446536,446536,2006,Justin Simmons,LAD,AAA,Pacific Coast League,24,14,0,21.0,14,14,14,0,6,26,3,104,0,0,0,0,1,0,0,0,0
7293,446899,2006,Brad Ziegler,OAK,AAA,Pacific Coast League,26,4,4,21.0,14,11,5,0,3,32,1,97,0,1,0,0,0,0,0,0,1
1947,429714,2006,Denny Bautista,COL,AAA,Pacific Coast League,25,16,16,80.0,54,63,48,0,5,98,5,376,3,9,0,0,0,0,0,0,7
