Name,Org,MLBAMId,MinorMasterId,Age,AgeDays,PA,AB,BA,OBP,SLG,ISO,HR,BB,K,BB%,K%,BABIP,wOBA,xwOBA,Chase%,ZContact%,SwStr%,ZSwing%,Whiff%,MaxEV,EV90,AvgEV,HardHit%,Barrel%BBE,Barrel%PA,xBA,xSLG,PullAir%,LA,Spd,wBsR,wBsR/PA,PSScore,Season,Level
Connor Norby,MIA,681393.0,sa3017019,25,9483,40,35,0.34299999999999997,0.4,0.629,0.28600000000000003,3,4,8,10.0,20.0,0.36,0.43,0.285,30.48780487804878,81.35593220338984,12.101910828025478,78.66666666666666,22.6,105.2,100.4,87.2,35.7,7.1,5.0,0.18899999999999997,0.327,28.6,19.4,0.9601649999999999,-0.101509,-0.002537725,23.732850084865408,2025,AAA
Connor Pavolony,0,680935.0,sa3017156,26,9711,39,36,0.139,0.205,0.16699999999999998,0.027999999999999997,0,2,12,5.1,30.8,0.20800000000000002,0.177,0.275,26.760563380281692,75.0,17.142857142857142,81.15942028985508,32.0,105.1,100.9,80.3,37.5,8.3,5.128205128205128,0.22699999999999998,0.325,20.0,15.0,2.6428599999999998,-0.06767260000000001,-0.0017351948717948718,15.281360410470382,2025,AAA
Nick Gonzales,PIT,693304.0,sa3014510,27,9864,38,36,0.19399999999999998,0.21100000000000002,0.25,0.055999999999999994,0,0,11,0.0,28.9,0.26899999999999996,0.2,0.193,37.17948717948718,77.55102040816327,17.6056338028169,76.5625,32.1,104.7,99.8,87.1,34.6,0.0,0.0,0.177,0.251,7.7,3.5,4.69643,-0.0592135,-0.00155825,11.299675161371225,2025,AAA
Jordan Beck,COL,687597.0,sa3019981,25,9172,37,35,0.14300000000000002,0.18899999999999997,0.28600000000000003,0.14300000000000002,1,2,9,5.4,24.3,0.16,0.207,0.24100000000000002,31.3953488372093,79.16666666666666,16.33986928104575,71.6417910447761,33.3,107.8,99.0,87.8,33.3,8.3,5.405405405405406,0.18899999999999997,0.311,19.2,17.3,9.75157,0.362607,0.009800189189189191,24.75914467169396,2025,AAA
Aidan Miller,PHI,805795.0,sa3022609,21,8022,37,27,0.33299999999999996,0.514,0.519,0.185,1,9,7,24.3,18.9,0.42100000000000004,0.45399999999999996,0.38799999999999996,18.68131868131868,89.13043478260867,6.7484662576687136,63.88888888888889,17.5,107.9,106.3,85.8,45.0,10.0,5.405405405405406,0.253,0.39,25.0,6.1,6.70925,0.806932,0.02180897297297297,48.53452459975319,2025,AAA
Ronny Mauricio,NYM,677595.0,sa3006887,25,9186,37,33,0.515,0.541,0.818,0.303,3,3,5,8.1,13.5,0.5379999999999999,0.565,0.442,35.714285714285715,80.95238095238095,11.71875,72.41379310344827,22.4,112.5,107.7,91.8,48.3,13.8,10.810810810810812,0.348,0.679,17.9,14.2,5.4050400000000005,0.206932,0.005592756756756757,46.821024277313526,2025,AAA
Rafael Morel,0,682662.0,sa3009534,24,8954,36,32,0.125,0.222,0.156,0.031,0,4,15,11.1,41.7,0.235,0.185,0.213,35.8974358974359,71.42857142857143,16.778523489932887,59.15492957746479,35.7,103.3,99.0,83.9,29.4,5.9,2.7777777777777777,0.13,0.228,16.7,12.1,4.42591,0.140786,0.003910722222222222,13.941500307480116,2025,AAA
Cade Fergus,PHI,681495.0,sa3019919,25,9409,35,33,0.33299999999999996,0.371,0.7879999999999999,0.455,5,2,15,5.7,42.9,0.462,0.48200000000000004,0.39399999999999996,31.34328358208955,59.523809523809526,20.76923076923077,66.66666666666666,42.9,114.1,110.1,97.8,66.7,33.3,17.142857142857142,0.254,0.655,42.1,14.7,6.597289999999999,0.0746043,0.0021315514285714285,39.166960431194966,2025,AAA
Griffin Conine,MIA,665052.0,sa876060,28,10545,35,24,0.292,0.514,0.583,0.292,2,11,9,31.4,25.7,0.385,0.47,0.449,22.123893805309734,77.14285714285717,13.372093023255813,59.32203389830508,38.3,113.8,103.9,91.5,60.0,13.3,5.7142857142857135,0.243,0.5720000000000001,33.3,11.1,1.47098,-0.126886,-0.0036253142857142853,29.59805134376558,2025,AAA
Eli Wilson,0,670250.0,sa918961,27,10185,34,33,0.303,0.324,0.455,0.152,1,1,10,2.9,29.4,0.409,0.336,0.21899999999999997,30.90909090909091,74.46808510638297,17.96875,64.38356164383562,35.9,103.9,99.3,83.5,21.7,4.3,2.9411764705882346,0.19399999999999998,0.27899999999999997,12.5,19.2,0.767857,-0.06767260000000001,-0.0019903705882352947,7.1854175090176025,2025,AAA
Adley Rutschman,BAL,668939.0,sa3011643,28,10340,34,26,0.231,0.382,0.423,0.192,1,7,6,20.6,17.6,0.25,0.354,0.327,18.918918918918923,97.05882352941177,5.63380281690141,50.0,16.7,103.8,97.4,88.6,26.3,5.3,2.9411764705882346,0.207,0.336,19.0,13.2,0.559524,-0.08459080000000001,-0.002487964705882353,23.86597663250402,2025,AAA
Spencer Horwitz,PIT,687462.0,sa1115496,28,10422,33,31,0.32299999999999995,0.33299999999999996,0.484,0.161,1,1,7,3.0,21.2,0.375,0.34600000000000003,0.34299999999999997,36.66666666666666,76.59574468085106,10.869565217391305,60.256410256410255,21.7,104.9,104.1,87.8,36.0,4.0,3.0303030303030303,0.33,0.456,12.0,9.9,2.0178599999999998,-0.06767260000000001,-0.0020506848484848485,17.137426376721134,2025,AAA
Royce Lewis,MIN,668904.0,sa3004259,27,9855,33,31,0.129,0.152,0.161,0.032,0,1,8,3.0,24.2,0.16699999999999998,0.139,0.23199999999999998,36.76470588235294,78.94736842105263,18.032786885245898,70.37037037037038,34.9,106.8,104.5,88.2,58.3,0.0,0.0,0.226,0.284,20.8,7.1,2.6428599999999998,-0.03383630000000001,-0.0010253424242424242,16.557826694216505,2025,AAA
Eliezer Alfonzo,LAD,672613.0,sa3003262,26,9743,33,32,0.21899999999999997,0.21899999999999997,0.25,0.031,0,0,4,0.0,12.1,0.25,0.205,0.281,34.48275862068966,88.09523809523809,8.695652173913043,73.68421052631578,16.1,105.8,97.2,86.8,31.0,0.0,0.0,0.28300000000000003,0.364,25.0,10.1,2.6428599999999998,-0.0507545,-0.0015380151515151516,19.544199944809392,2025,AAA
Omar De Los Santos,0,684519.0,sa3008938,26,9788,33,33,0.303,0.303,0.636,0.33299999999999996,3,0,14,0.0,42.4,0.43799999999999994,0.39399999999999996,0.299,43.75,75.0,24.324324324324326,76.19047619047619,39.1,110.8,104.7,89.4,31.6,15.8,9.090909090909092,0.235,0.47200000000000003,15.8,13.6,6.62936,-0.5662010000000001,-0.01715760606060606,24.19297306245044,2025,AAA
Angel Martínez,CLE,682657.0,sa3008762,24,8889,32,30,0.33299999999999996,0.313,0.5329999999999999,0.2,0,0,9,0.0,28.1,0.435,0.345,0.28300000000000003,35.593220338983045,87.75510204081633,13.114754098360656,77.7777777777778,22.9,106.3,103.5,91.6,39.1,13.0,9.375,0.261,0.44799999999999995,16.0,19.7,6.2857400000000005,0.15770499999999998,0.00492828125,31.364997605181642,2025,AAA
Henry Davis,PIT,680779.0,sa3017042,26,9745,31,28,0.28600000000000003,0.355,0.39299999999999996,0.107,0,3,4,9.7,12.9,0.33299999999999996,0.33,0.36,41.42857142857143,97.14285714285714,5.932203389830509,72.91666666666666,10.9,111.0,103.6,85.6,33.3,16.7,12.903225806451614,0.28300000000000003,0.478,16.7,17.6,6.50162,0.332327,0.010720225806451612,35.85103511264705,2025,AAA
Justin Boyd,0,687628.0,sa3020123,25,9191,31,24,0.083,0.29,0.083,0.0,0,5,10,16.1,32.3,0.14300000000000002,0.215,0.32899999999999996,27.27272727272727,76.66666666666667,16.94915254237288,57.69230769230769,41.7,100.3,99.8,84.0,25.0,0.0,0.0,0.196,0.28800000000000003,26.7,18.3,2.6428599999999998,-0.0761317,-0.0024558612903225804,17.615112049948195,2025,AAA
Robert Moore,PHI,691001.0,sa3019928,24,8825,31,27,0.222,0.32299999999999995,0.40700000000000003,0.185,1,2,1,6.5,3.2,0.2,0.32299999999999995,0.306,22.72727272727273,78.94736842105263,9.278350515463918,71.69811320754717,18.8,106.0,100.4,85.3,28.0,8.0,6.451612903225807,0.214,0.35200000000000004,19.2,26.0,6.18133,0.140786,0.004541483870967742,31.676869549053173,2025,AAA
Iván Herrera,STL,671056.0,sa3003191,26,9494,30,30,0.433,0.433,0.6,0.16699999999999998,1,0,8,0.0,26.7,0.5710000000000001,0.446,0.28,43.07692307692307,79.48717948717949,15.517241379310345,76.47058823529412,26.9,109.9,108.6,94.4,59.1,4.5,3.333333333333333,0.27399999999999997,0.37200000000000005,18.2,6.5,6.07636,0.315409,0.010513633333333331,30.21181602195105,2025,AAA
Kyle Hayes,WSN,690469.0,sa3018212,28,10458,29,21,0.14300000000000002,0.31,0.19,0.048,0,4,10,13.8,34.5,0.231,0.249,0.228,25.0,82.75862068965517,13.675213675213676,54.716981132075475,35.6,96.2,93.4,80.5,7.7,0.0,0.0,0.121,0.138,53.8,34.2,2.19643,-0.06767260000000001,-0.0023335379310344827,8.457469771726794,2025,AAA
Endy Rodríguez,PIT,682848.0,sa3008272,26,9500,29,26,0.154,0.24100000000000002,0.385,0.231,2,3,5,10.3,17.2,0.105,0.273,0.35,24.52830188679245,93.54838709677419,5.9405940594059405,64.58333333333334,13.6,108.6,106.5,94.1,47.6,14.3,10.344827586206897,0.256,0.484,23.8,15.2,2.0178599999999998,-0.042295400000000004,-0.0014584620689655169,41.89737890333279,2025,AAA
Joe Lampe,CLE,802407.0,sa3020642,25,9305,29,27,0.185,0.24100000000000002,0.29600000000000004,0.111,0,2,8,6.9,27.6,0.263,0.237,0.21100000000000002,34.78260869565217,85.29411764705883,14.049586776859504,65.38461538461539,29.3,108.1,97.5,84.8,26.3,0.0,0.0,0.179,0.226,30.0,7.7,6.4768099999999995,-0.10001900000000001,-0.003448931034482759,17.194688543435365,2025,AAA
Michael Turconi,0,681580.0,sa3020195,26,9832,28,23,0.13,0.25,0.174,0.043,0,4,8,14.3,28.6,0.188,0.207,0.292,23.88059701492537,70.58823529411767,11.2,58.620689655172406,28.0,103.5,100.2,79.5,25.0,6.2,3.571428571428571,0.2,0.228,0.0,2.7,2.6428599999999998,-0.0507545,-0.0018126607142857144,17.705925950165355,2025,AAA
Zach Dezenzo,HOU,701305.0,sa3020209,26,9515,28,26,0.192,0.214,0.462,0.26899999999999996,2,0,6,0.0,21.4,0.158,0.27899999999999997,0.23800000000000002,26.0,87.5,9.70873786407767,75.47169811320755,18.9,110.6,103.5,91.9,57.9,10.5,7.142857142857142,0.153,0.377,9.5,16.4,2.6428599999999998,-0.0224358,-0.0008012785714285713,35.00389894520833,2025,AAA
Ryan McCarty,TOR,806005.0,sa3020244,27,9899,28,25,0.24,0.321,0.44,0.2,1,2,8,7.1,28.6,0.313,0.331,0.29,29.78723404255319,80.4878048780488,15.384615384615385,71.9298245614035,29.1,101.6,101.2,89.0,47.1,11.8,7.142857142857142,0.218,0.348,11.8,19.6,4.69643,-0.0592135,-0.002114767857142857,21.93784173246334,2025,AAA
Matt Wallner,MIN,670242.0,sa918808,28,10394,27,25,0.32,0.37,0.96,0.64,5,2,6,7.4,22.2,0.214,0.54,0.401,31.37254901960784,77.4193548387097,18.947368421052637,70.45454545454545,38.3,112.4,109.8,94.4,63.2,15.8,11.111111111111109,0.257,0.653,36.8,12.1,2.6428599999999998,-0.03383630000000001,-0.0012531962962962966,28.382820243504387,2025,AAA
Austin Murr,PHI,689456.0,sa3016967,27,9985,27,24,0.20800000000000002,0.259,0.375,0.16699999999999998,1,2,10,7.4,37.0,0.28600000000000003,0.271,0.22899999999999998,33.846153846153854,89.65517241379311,11.864406779661017,54.716981132075475,27.5,109.0,105.4,82.8,20.0,6.7,3.7037037037037033,0.177,0.293,26.7,24.8,1.60119,-0.042295400000000004,-0.0015664962962962962,14.38115666080792,2025,AAA
Cal Mitchell,0,668751.0,sa3004258,27,9943,27,27,0.111,0.111,0.14800000000000002,0.037000000000000005,0,0,14,0.0,51.9,0.231,0.11199999999999999,0.129,33.33333333333333,72.97297297297297,18.181818181818183,66.07142857142857,36.4,105.3,101.1,89.5,46.2,7.7,3.7037037037037033,0.111,0.19399999999999998,15.4,20.5,2.9514,-0.27464099999999997,-0.01017188888888889,15.435154349277413,2025,AAA
Christian Koss,SFG,683766.0,sa3011227,28,10349,27,27,0.29600000000000004,0.29600000000000004,0.48100000000000004,0.185,1,0,6,0.0,22.2,0.35,0.332,0.23399999999999999,52.5,72.41379310344827,20.73170731707317,69.04761904761905,34.0,104.3,99.5,88.2,14.3,0.0,0.0,0.23600000000000002,0.303,19.0,14.9,2.75791,-0.555028,-0.02055659259259259,8.90979788893206,2025,AAA
Felix Reyes,PHI,694025.0,sa3015688,25,9195,26,23,0.261,0.32,0.391,0.13,1,2,5,7.7,19.2,0.294,0.313,0.336,45.098039215686285,89.65517241379311,16.666666666666664,74.35897435897436,28.8,110.3,103.4,93.3,37.5,0.0,0.0,0.305,0.389,22.2,14.5,0.410714,-0.0592135,-0.002277442307692308,32.16209864767057,2025,AAA
Colt Emerson,SEA,806068.0,sa3022923,20,7616,26,22,0.364,0.423,0.727,0.364,2,2,6,7.7,23.1,0.4,0.47,0.374,36.0,80.76923076923076,13.636363636363635,68.42105263157895,27.3,107.1,104.3,93.6,64.7,11.8,7.6923076923076925,0.28600000000000003,0.49700000000000005,11.8,10.8,3.81875,-0.369985,-0.01423019230769231,41.0435340355619,2025,AAA
Mark Vientos,NYM,668901.0,sa3004720,26,9665,26,23,0.174,0.26899999999999996,0.261,0.087,0,3,3,11.5,11.5,0.2,0.244,0.301,35.849056603773576,78.57142857142857,17.045454545454547,80.0,31.9,104.3,102.6,88.3,40.0,0.0,0.0,0.256,0.324,10.0,20.0,2.6428599999999998,-0.042295400000000004,-0.0016267461538461538,22.025333238049125,2025,AAA
Max Schuemann,NYY,680474.0,sa3007511,28,10575,25,20,0.4,0.52,0.7,0.3,1,4,4,16.0,16.0,0.467,0.512,0.455,23.529411764705877,87.5,9.782608695652174,58.536585365853654,25.0,105.0,102.0,92.2,43.8,6.2,4.0,0.37799999999999995,0.535,37.5,10.2,1.2224,-0.06730739999999999,-0.0026922960000000003,25.26377603229103,2025,AAA
Drake Osborn,0,688311.0,sa3017077,27,10169,25,22,0.273,0.36,0.409,0.136,0,2,2,8.0,8.0,0.3,0.34,0.266,26.41509433962264,93.10344827586206,8.421052631578947,69.04761904761905,18.6,108.1,103.5,89.7,35.0,5.0,4.0,0.174,0.32,35.0,26.5,1.8616099999999998,-0.0448716,-0.001794864,24.364142461249827,2025,AAA
Travis Swaggerty,0,680552.0,sa3007512,28,10507,25,19,0.316,0.44,0.368,0.053,0,4,7,16.0,28.0,0.462,0.366,0.302,15.68627450980392,80.0,12.371134020618555,65.21739130434783,31.6,107.1,107.1,88.1,23.1,7.7,4.0,0.175,0.20199999999999999,15.4,13.8,1.39286,-0.08459080000000001,-0.003383632,18.04383159495596,2025,AAA
Brandon Marsh,PHI,669016.0,sa917944,28,10388,25,20,0.3,0.4,0.45,0.15,1,4,8,16.0,32.0,0.41700000000000004,0.369,0.34700000000000003,27.659574468085108,77.7777777777778,15.957446808510639,57.44680851063831,37.5,112.3,102.5,92.0,53.8,15.4,8.0,0.263,0.42700000000000005,23.1,18.6,4.9474800000000005,0.323868,0.01295472,29.83586212437108,2025,AAA
Jordan Groshans,ATL,677954.0,sa3006893,26,9696,25,20,0.2,0.36,0.3,0.1,0,4,3,16.0,12.0,0.235,0.31,0.299,26.229508196721312,77.14285714285717,12.037037037037035,74.46808510638297,25.5,99.5,96.6,83.7,17.6,0.0,0.0,0.187,0.27899999999999997,5.9,10.8,2.6428599999999998,-0.0592135,-0.00236854,19.840536134500827,2025,AAA
Gabriel Moreno,ARI,672515.0,sa3003226,26,9602,23,20,0.4,0.478,0.85,0.45,2,3,5,13.0,21.7,0.462,0.546,0.344,25.64102564102564,92.30769230769229,12.19512195121951,60.465116279069754,27.8,108.0,107.2,96.5,53.3,13.3,8.695652173913043,0.235,0.462,20.0,20.6,0.9067459999999999,-0.0448716,-0.0019509391304347824,38.03462352505082,2025,AAA
Carter Young,BAL,677356.0,sa3020534,25,9257,23,21,0.33299999999999996,0.391,0.429,0.095,0,2,4,8.7,17.4,0.41200000000000003,0.361,0.308,26.470588235294123,92.5925925925926,5.333333333333334,65.85365853658537,11.1,104.1,94.6,83.4,11.8,5.9,4.3478260869565215,0.254,0.373,11.8,24.1,2.29563,-0.0592135,-0.0025745,25.031009054702096,2025,AAA
Tucker Mitchell,TEX,688367.0,sa3017511,25,9241,22,20,0.05,0.091,0.05,0.0,0,1,9,4.5,40.9,0.083,0.07200000000000001,0.214,41.02564102564102,76.0,18.918918918918923,71.42857142857143,34.1,105.7,96.0,84.7,25.0,0.0,0.0,0.203,0.257,0.0,7.2,0.14285699999999998,-0.0149572,-0.0006798727272727273,7.412101010078813,2025,AAA
Josh Lowe,LAA,666139.0,sa917926,28,10343,22,17,0.235,0.364,0.41200000000000003,0.17600000000000002,1,4,6,18.2,27.3,0.273,0.33899999999999997,0.344,31.48148148148148,86.95652173913044,15.789473684210524,56.09756097560976,37.5,107.4,102.7,92.9,41.7,16.7,9.090909090909092,0.203,0.47600000000000003,25.0,10.2,4.92703,0.140786,0.006399363636363636,26.929706074536533,2025,AAA
Jackson Chourio,MIL,694192.0,sa3015704,22,8115,21,19,0.053,0.14300000000000002,0.105,0.053,0,2,8,9.5,38.1,0.091,0.125,0.265,36.36363636363637,82.75862068965517,20.0,69.04761904761905,36.6,107.9,105.8,95.8,72.7,9.1,4.761904761904762,0.191,0.327,18.2,10.6,1.60119,-0.0169182,-0.0008056285714285715,30.762542144571928,2025,AAA
Yohel Pozo,STL,650968.0,sa828445,28,10572,21,21,0.33299999999999996,0.33299999999999996,0.762,0.429,2,0,2,0.0,9.5,0.294,0.457,0.26899999999999996,42.42424242424242,86.95652173913044,9.375,74.19354838709677,16.2,101.9,99.8,86.8,36.8,5.3,4.761904761904762,0.249,0.382,36.8,9.6,7.43775,0.183082,0.008718190476190477,16.444474312527547,2025,AAA
Devonte Brown,0,675994.0,sa3020189,26,9721,21,20,0.2,0.23800000000000002,0.4,0.2,1,1,7,4.8,33.3,0.25,0.27399999999999997,0.20800000000000002,14.893617021276595,79.3103448275862,10.20408163265306,56.862745098039206,27.8,104.9,103.2,93.1,53.8,0.0,0.0,0.15,0.29,6.3,23.8,4.20216,0.166164,0.00791257142857143,21.96797255771644,2025,AAA
Nolan Clifford,0,823089.0,sa3025670,24,8881,20,17,0.294,0.4,0.41200000000000003,0.11800000000000001,0,3,5,15.0,25.0,0.41700000000000004,0.359,0.314,21.27659574468085,84.375,10.416666666666668,65.3061224489796,23.8,98.7,98.1,90.0,50.0,0.0,0.0,0.243,0.322,13.3,4.0,3.8928599999999998,-0.06730739999999999,-0.0033653700000000003,34.124403831234886,2025,AAA
Gunnar Henderson,BAL,683002.0,sa3011484,24,9097,20,19,0.263,0.3,0.579,0.316,2,1,4,5.0,20.0,0.231,0.371,0.434,29.78723404255319,93.93939393939394,9.574468085106382,70.21276595744679,19.1,112.2,105.9,95.3,60.0,13.3,10.0,0.36,0.637,20.0,8.7,0.14285699999999998,-0.03383630000000001,-0.001691815,46.079988141852226,2025,AAA
Keyber Rodriguez,TEX,677601.0,sa3005488,25,9347,20,17,0.294,0.4,0.41200000000000003,0.11800000000000001,0,2,6,10.0,30.0,0.455,0.363,0.249,26.08695652173913,75.0,12.790697674418604,60.0,30.6,108.3,102.5,83.9,27.3,0.0,0.0,0.183,0.20600000000000002,0.0,-10.8,3.65076,-0.562507,-0.02812535,17.524876400570733,2025,AAA
Ronald Acuña Jr.,ATL,660670.0,sa877503,28,10388,19,12,0.41700000000000004,0.632,0.833,0.41700000000000004,1,7,2,36.8,10.5,0.444,0.5870000000000001,0.525,13.953488372093025,68.0,12.32876712328767,83.33333333333334,29.0,110.5,106.4,97.6,60.0,30.0,15.789473684210524,0.319,0.7070000000000001,30.0,24.0,2.3587700000000003,-0.0761317,-0.004006931578947368,34.612503156824545,2025,AAA
Paul Witt,0,700685.0,sa3014949,28,10437,19,17,0.294,0.368,0.529,0.235,1,2,3,10.5,15.8,0.308,0.385,0.374,25.0,77.7777777777778,12.82051282051282,71.05263157894737,27.0,109.0,105.5,85.8,42.9,7.1,5.263157894736842,0.266,0.537,21.4,6.4,2.6428599999999998,-0.042295400000000004,-0.002226073684210526,23.87841629302759,2025,AAA
Dalton Shuffield,0,684922.0,sa3020270,27,9920,19,18,0.16699999999999998,0.21100000000000002,0.16699999999999998,0.0,0,1,7,5.3,36.8,0.273,0.17600000000000002,0.204,27.777777777777782,75.0,15.492957746478872,68.57142857142857,32.4,104.2,101.9,91.3,36.4,0.0,0.0,0.188,0.213,7.7,9.2,1.08036,-0.03383630000000001,-0.0017808578947368422,13.452228978994839,2025,AAA
Andrés Giménez,TOR,665926.0,sa917114,27,10126,19,18,0.389,0.42100000000000004,0.389,0.0,0,0,5,0.0,26.3,0.5379999999999999,0.363,0.371,44.73684210526316,67.85714285714286,18.181818181818183,71.7948717948718,31.1,99.3,97.7,80.8,15.4,0.0,0.0,0.377,0.426,8.0,12.7,5.88503,0.132327,0.0069645789473684215,11.642736767024994,2025,AAA
Mark Coley II,MIL,696501.0,sa3022534,25,9319,19,14,0.214,0.42100000000000004,0.429,0.214,1,3,5,15.8,26.3,0.25,0.385,0.273,24.39024390243902,79.16666666666666,13.698630136986301,75.0,29.4,111.5,95.6,80.1,22.2,11.1,5.263157894736842,0.106,0.17300000000000001,11.1,5.0,3.3481400000000003,-0.31693699999999997,-0.016680894736842106,28.68962596646885,2025,AAA
Ryan Bliss,SEA,669208.0,sa3016951,26,9663,18,13,0.385,0.5,0.615,0.231,0,4,5,22.2,27.8,0.556,0.46,0.375,21.875,70.58823529411767,14.117647058823529,64.15094339622641,29.3,104.1,103.7,88.7,44.4,0.0,0.0,0.271,0.337,11.1,19.6,2.50576,-1.1977799999999998,-0.06654333333333334,26.92004738068909,2025,AAA
Alexander Ramirez,CHC,682643.0,sa3008757,23,8672,17,16,0.188,0.235,0.25,0.063,0,1,10,5.9,58.8,0.5,0.218,0.17,31.42857142857143,47.82608695652174,31.34328358208955,71.875,61.8,101.4,97.7,88.9,33.3,0.0,0.0,0.145,0.168,16.7,-8.5,4.56197,-0.540071,-0.031768882352941175,13.257768888249016,2025,AAA
Jordan Walker,STL,691023.0,sa3014464,24,8774,17,16,0.25,0.294,0.25,0.0,0,1,6,5.9,35.3,0.4,0.248,0.228,43.33333333333334,68.18181818181817,21.66666666666667,73.33333333333333,37.1,110.5,101.1,89.3,30.0,0.0,0.0,0.21,0.248,20.0,12.1,2.0178599999999998,-0.042295400000000004,-0.002487964705882353,19.15671209198696,2025,AAA
Casey Schmitt,SFG,669477.0,sa3014484,27,9949,17,13,0.154,0.353,0.154,0.0,0,4,2,23.5,11.8,0.182,0.267,0.34,23.529411764705877,62.5,13.333333333333336,61.53846153846154,33.3,106.4,97.6,80.7,36.4,0.0,0.0,0.235,0.294,18.2,10.1,2.6428599999999998,-0.0448716,-0.002639505882352941,22.862514632928814,2025,AAA
Tyler Freeman,COL,671289.0,sa3004755,27,9870,16,12,0.16699999999999998,0.375,0.25,0.083,0,2,2,12.5,12.5,0.2,0.31,0.368,29.032258064516128,88.8888888888889,5.357142857142857,72.0,11.1,99.3,98.9,86.5,33.3,0.0,0.0,0.259,0.298,0.0,20.9,2.6428599999999998,-0.037393,-0.0023370625,25.12439779153424,2025,AAA
Gabriel Arias,CLE,672356.0,sa3004047,26,9589,16,13,0.308,0.43799999999999994,0.5379999999999999,0.231,1,3,3,18.8,18.8,0.33299999999999996,0.42200000000000004,0.379,34.285714285714285,68.42105263157895,21.875,65.51724137931035,45.2,106.4,97.2,89.4,40.0,10.0,6.25,0.28300000000000003,0.42700000000000005,30.0,12.2,1.45803,-0.508478,-0.031779875,29.89638237572031,2025,AAA
Ben Newton,ATH,809091.0,sa3067265,23,8751,16,16,0.125,0.125,0.25,0.125,0,0,5,0.0,31.3,0.182,0.156,0.188,45.45454545454545,76.19047619047619,22.222222222222218,70.0,38.9,102.1,97.4,84.4,18.2,0.0,0.0,0.185,0.253,27.3,17.9,2.6428599999999998,0.0,0.0,6.599268453695139,2025,AAA
Kerry Carpenter,DET,681481.0,sa3010689,28,10493,16,15,0.133,0.188,0.33299999999999996,0.2,1,1,4,6.3,25.0,0.1,0.226,0.322,35.29411764705883,73.91304347826086,20.967741935483872,82.14285714285714,37.1,103.1,102.4,92.3,54.5,9.1,6.25,0.239,0.47100000000000003,18.2,18.4,0.14285699999999998,-0.0169182,-0.0010573875,17.237936769274413,2025,AAA
Dasan Brown,MIL,672018.0,sa3011717,24,9011,15,13,0.154,0.267,0.462,0.308,1,2,2,13.3,13.3,0.1,0.311,0.235,15.625,88.8888888888889,6.666666666666668,64.28571428571429,17.4,102.9,98.0,88.3,36.4,0.0,0.0,0.17,0.198,9.1,12.1,6.53659,0.0676356,0.004509040000000001,32.15422616504435,2025,AAA
Cal Conley,ATL,695462.0,sa3017080,26,9809,15,14,0.214,0.267,0.28600000000000003,0.071,0,1,5,6.7,33.3,0.33299999999999996,0.247,0.262,53.57142857142857,60.86956521739131,22.388059701492534,58.97435897435898,39.5,103.2,97.1,88.2,33.3,0.0,0.0,0.228,0.31,9.1,15.4,2.0178599999999998,-0.03383630000000001,-0.002255753333333333,10.092517667743703,2025,AAA
