PlayerId,Name,Team,Level,Age,current_age_z,age_z_slope,has_slope,career_pa_eq,p_grad_knn,n_neighbors,level_base_p_grad,p_grad_vs_baseline,pppa_disc,cond_pppa_z_ageonly,cond_pppa_z,level_base_expected,expected_pppa_z,implied_mult_2tier,age_mult_pgvb,current_mult,Combined_Rank,Combined_Score,ABILITY_Score,TOOLS_Score
806987,Daiverson Gutierrez,NYM,A+,20.0,-1.25,-0.178,True,266.8,0.22,50,0.1665,1.321,-0.029180474934036943,0.3838,0.0869,0.0325,0.0191,2.598,1.321,1.0068,2229,46.64,49.07,39.62
837966,Edwinyer Martinez,DET,R,17.0,-0.71,,False,8.8,0.0,50,0.0471,0.0,-0.11000000000000001,0.3024,-0.0587,0.0092,-0.0,0.0,0.2,1.0038,2231,46.62,46.19,45.05
821084,Carlos Rondon,NYY,R,20.0,1.47,,False,16.8,0.0,50,0.0471,0.0,-0.05228571428571429,-0.0262,-0.3414,0.0092,-0.0,-0.0,0.2,0.9921,2231,46.62,45.48,46.0
838977,Andrés Rivero,SF,R,17.0,-0.71,,False,9.0,0.0,50,0.0471,0.0,-0.11000000000000003,0.3024,-0.0587,0.0092,-0.0,0.0,0.2,1.0038,2233,46.61,46.04,45.23
691770,Braylon Bishop,PIT,A,22.0,0.57,0.661,True,145.2,0.06,50,0.1155,0.519,-0.020966018158236063,0.1095,-0.1809,0.0226,-0.0109,0.291,0.519,0.9969,2234,46.6,43.04,52.63
811339,Josh Kross,STL,A+,23.0,0.58,0.014,True,273.8,0.14,50,0.1665,0.841,0.04003586592178772,0.108,-0.1339,0.0325,-0.0187,0.465,0.841,0.9969,2234,46.6,44.44,48.15
829049,Brayan Cortesia,WSH,R,18.0,-1.02,,False,32.6,0.06,50,0.0471,1.274,0.00435582822085889,0.3491,0.0789,0.0092,0.0047,2.277,1.274,1.0055,2236,46.58,50.12,39.66
822487,Zach MacDonald,DET,A+,22.0,-0.06,-0.507,True,140.9,0.24,50,0.1665,1.441,0.05512056074766355,0.2044,-0.0255,0.0325,-0.0061,1.509,1.441,1.0003,2236,46.58,44.93,55.59
837794,Diego Orro,DET,R,17.0,-0.71,,False,11.9,0.02,50,0.0471,0.425,-0.04000000000000001,0.3024,-0.0031,0.0092,-0.0001,0.657,0.425,1.0038,2238,46.57,46.18,48.88
829210,Ty Harvey,SD,A,19.0,-1.23,,False,45.3,0.36,50,0.1155,3.117,-0.115,0.3808,0.0157,0.0226,0.0057,6.066,3.117,1.0066,2238,46.57,43.12,48.76
802544,Brock Vradenburg,PHI,A+,24.0,1.02,0.236,True,334.3,0.12,50,0.1665,0.721,-0.08599857651245552,0.0416,-0.3004,0.0325,-0.036,0.154,0.721,0.9945,2240,46.54,41.65,49.02
815918,Vladimir Asencio,BOS,R,18.0,0.37,,False,24.7,0.0,50,0.0471,0.0,-0.058408906882591094,0.1396,-0.1805,0.0092,-0.0,0.0,0.2,0.998,2240,46.54,46.74,44.09
691252,Jhon Diaz,TB,AA,23.0,-0.25,0.086,True,522.8,0.42,50,0.2872,1.462,-0.02431119363395225,0.2331,-0.0599,0.0561,-0.0252,1.745,1.462,1.0014,2242,46.53,45.12,48.59
808368,Juan Sulbaran,TEX,A+,20.0,-1.25,0.242,True,50.4,0.22,50,0.1665,1.321,-0.021105571847507328,0.3838,0.0933,0.0325,0.0205,2.598,1.321,1.0068,2242,46.53,47.03,46.95
687242,Justin Miknis,PIT,A+,24.0,1.46,0.27,True,46.6,0.06,50,0.1665,0.36,-0.157068,-0.0247,-0.4232,0.0325,-0.0254,-0.046,0.36,0.9921,2244,46.52,45.4,45.95
703804,Romeo Sanabria,SD,AAA,24.0,-0.09,-0.099,True,829.6,0.4,50,0.4699,0.851,0.01024259259259259,0.209,-0.0566,0.0918,-0.0226,0.911,0.851,1.0005,2244,46.52,44.84,44.73
691601,Brenny Escanio,NYY,A+,22.0,0.07,0.019,True,300.7,0.2,50,0.1665,1.201,-0.029479698113207553,0.1848,-0.1123,0.0325,-0.0225,1.137,1.201,0.9996,2246,46.51,46.81,43.83
703447,Jacob Jarrell,ATL,A,23.0,1.41,,False,12.4,0.02,50,0.1155,0.173,-0.25989999999999996,-0.0171,-0.4974,0.0226,-0.0099,-0.015,0.2,0.9924,2247,46.5,46.47,44.32
813488,Jayden Lobliner,STL,A,22.0,0.39,,False,12.4,0.02,50,0.1155,0.173,-0.0805,0.1366,-0.2011,0.0226,-0.004,0.121,0.2,0.9979,2247,46.5,47.72,42.62
808694,Nixon Chirinos,MIA,A,20.0,-0.68,-0.07,True,43.3,0.1,50,0.1155,0.866,-0.10053391608391608,0.2979,-0.0557,0.0226,-0.0056,1.318,0.866,1.0037,2249,46.49,44.3,45.49
837784,Durban Arnedo,ATL,R,17.0,-0.71,,False,12.7,0.0,50,0.0471,0.0,-0.10700000000000001,0.3024,-0.0563,0.0092,-0.0,0.0,0.2,1.0038,2250,46.47,47.83,42.45
806985,Yoeilin Cespedes,BOS,AA,20.0,-2.14,-0.321,True,325.7,0.68,50,0.2872,2.368,0.04530553797468354,0.6091,0.3714,0.0561,0.2526,7.383,2.368,1.1344,2251,46.46,48.26,42.78
701326,Luke Heyman,BOS,A+,22.0,-0.11,-0.93,True,130.3,0.08,50,0.1665,0.48,0.03692332563510393,0.212,-0.0324,0.0325,-0.0026,0.522,0.48,1.0006,2251,46.46,47.59,41.54
800171,Angel Mata,PHI,A+,21.0,-0.68,-0.109,True,71.7,0.36,50,0.1665,2.162,-0.034233455210237664,0.2979,-0.003,0.0325,-0.0011,3.3,2.162,1.0037,2251,46.46,46.6,46.11
691645,Jefrey De Los Santos,NYM,AA,22.0,-0.37,-0.018,True,280.1,0.52,50,0.2872,1.811,-0.035229015084294595,0.2512,-0.0505,0.0561,-0.0263,2.328,1.811,1.002,2254,46.44,42.8,44.05
837889,Anderson Gonzalez,BOS,R,17.0,-0.71,,False,8.5,0.0,50,0.0471,0.0,-0.11900000000000001,0.3024,-0.0658,0.0092,-0.0,0.0,0.2,1.0038,2254,46.44,46.84,43.7
821778,Vinicius Dos Santos,SF,R,19.0,1.51,,False,37.6,0.0,50,0.0471,0.0,-0.06418351063829789,-0.0322,-0.3569,0.0092,-0.0,-0.0,0.2,0.9918,2256,46.43,42.85,49.03
693795,Joel Mendez,PIT,A,22.0,0.57,-0.048,True,121.7,0.04,50,0.1155,0.346,-0.04724364406779661,0.1095,-0.2018,0.0226,-0.0081,0.194,0.346,0.9969,2256,46.43,34.94,59.17
821185,Kenyon Simmons,BOS,R,18.0,0.37,,False,17.5,0.0,50,0.0471,0.0,-0.07372571428571428,0.1396,-0.1927,0.0092,-0.0,0.0,0.2,0.998,2256,46.43,47.86,42.31
821759,Johan Rodriguez,CLE,A,18.0,-1.57,0.007,True,93.9,0.3,50,0.1155,2.597,-0.005683408071748883,0.442,0.1638,0.0226,0.0491,5.867,2.597,1.0219,2259,46.4,49.03,42.76
821776,Tom Guerrero,SD,R,19.0,1.47,,False,15.8,0.0,50,0.0471,0.0,-0.11000000000000001,-0.0262,-0.3873,0.0092,-0.0,-0.0,0.2,0.9921,2259,46.4,40.69,51.83
806979,Gian Zapata,AZ,R,19.0,-0.59,,False,40.5,0.02,50,0.0471,0.425,0.02495555555555555,0.2843,0.0305,0.0092,0.0006,0.618,0.425,1.0032,2259,46.4,44.91,50.14
800193,Kelvin Hidalgo,COL,A+,21.0,-0.85,-0.23,True,349.5,0.3,50,0.1665,1.802,0.015500466200466198,0.3235,0.0621,0.0325,0.0186,2.986,1.802,1.0046,2262,46.39,45.93,44.83
830420,Jhosman Theran,LAD,R,18.0,0.4,,False,23.8,0.0,50,0.0471,0.0,-0.0393529411764706,0.1351,-0.1699,0.0092,-0.0,0.0,0.2,0.9978,2263,46.38,45.87,49.78
828116,Gustavo Melendez,PIT,R,18.0,-1.02,,False,15.7,0.24,50,0.0471,5.096,-0.095,0.3491,-0.0,0.0092,-0.0,9.107,4.0,1.0055,2263,46.38,45.31,45.59
821752,Amauri Ramirez,HOU,R,19.0,1.51,,False,47.7,0.02,50,0.0471,0.425,-0.06812788259958072,-0.0322,-0.3601,0.0092,-0.0072,-0.07,0.425,0.9918,2263,46.38,42.29,49.45
821078,José Castro,MIA,R,18.0,0.37,,False,45.7,0.02,50,0.0471,0.425,0.024761487964989056,0.1396,-0.1144,0.0092,-0.0023,0.303,0.425,0.998,2266,46.36,40.86,56.16
703198,Kenni Gomez,HOU,AA,21.0,-1.64,-0.461,True,333.2,0.5,50,0.2872,1.741,0.015082190701339645,0.4625,0.2008,0.0561,0.1004,4.122,1.741,1.0357,2266,46.36,52.61,27.59
801176,Cam Fisher,HOU,A+,24.0,1.46,-0.54,True,183.4,0.1,50,0.1665,0.601,-0.054839753466872115,-0.0247,-0.342,0.0325,-0.0342,-0.076,0.601,0.9921,2268,46.35,41.39,54.89
702601,Lamar King Jr.,SD,A+,22.0,-0.06,0.03,True,291.1,0.24,50,0.1665,1.441,-0.02392241231822071,0.2044,-0.0883,0.0325,-0.0212,1.509,1.441,1.0003,2268,46.35,50.2,38.6
820972,Deshandro Tromp,PIT,R,18.0,0.37,,False,20.4,0.0,50,0.0471,0.0,-0.0625686274509804,0.1396,-0.1838,0.0092,-0.0,0.0,0.2,0.998,2270,46.34,44.75,48.61
827424,Elian Adames,PHI,R,18.0,0.4,,False,37.3,0.0,50,0.0471,0.0,0.0050053619302949034,0.1351,-0.1346,0.0092,-0.0,0.0,0.2,0.9978,2270,46.34,43.96,47.3
829835,Lester Suarez,BOS,R,17.0,-0.71,,False,23.9,0.04,50,0.0471,0.849,-0.030071129707112964,0.3024,0.0048,0.0092,0.0002,1.315,0.849,1.0038,2272,46.32,44.84,46.07
836596,Ariel Roque,BAL,R,17.0,-0.71,,False,19.2,0.0,50,0.0471,0.0,-0.071,0.3024,-0.0277,0.0092,-0.0,0.0,0.2,1.0038,2272,46.32,46.31,44.08
821597,Omar Mejia,KC,R,19.0,0.37,,False,32.1,0.0,50,0.0471,0.0,-0.039704049844236755,0.1396,-0.1656,0.0092,-0.0,0.0,0.2,0.998,2274,46.28,44.95,45.8
703924,David Beckles,TOR,A,22.0,0.39,-0.739,True,110.2,0.02,50,0.1155,0.173,-0.0054901826484018285,0.1366,-0.1415,0.0226,-0.0028,0.121,0.2,0.9979,2275,46.26,43.63,49.45
808286,Cristian Jauregui,PIT,A,20.0,-0.68,-0.414,True,115.7,0.02,50,0.1155,0.173,0.002167391304347829,0.2979,0.0259,0.0226,0.0005,0.264,0.2,1.0037,2275,46.26,46.51,45.31
801225,Angel Diaz,LAD,A,21.0,-0.05,-0.609,True,78.8,0.12,50,0.1155,1.039,0.037462311557788945,0.2029,-0.041,0.0226,-0.0049,1.077,1.039,1.0003,2277,46.25,47.04,45.81
843413,Yohali Geraldo,PHI,R,18.0,0.4,,False,0.0,0.08,50,0.0471,1.699,0.34443016635861323,0.1351,0.1351,0.0092,0.0108,1.175,1.699,0.9978,2278,46.23,48.1,45.41
800188,Dario Laverde,LAA,R,21.0,-0.57,,False,41.8,0.02,50,0.0471,0.425,-0.0044244701348747535,0.2813,0.0041,0.0092,0.0001,0.612,0.425,1.0031,2278,46.23,46.62,44.58
806275,Jack Goodman,DET,AAA,22.0,-1.51,,False,81.2,0.4,50,0.4699,0.851,-0.1053243626062323,0.4244,0.067,0.0918,0.0268,1.849,0.851,1.0101,2278,46.23,42.44,48.72
682650,Malcom Nuñez,PIT,AAA,24.0,0.92,0.32,True,1471.9,0.72,50,0.4699,1.532,0.024662613257033845,0.0567,-0.1974,0.0918,-0.1421,0.445,1.532,0.995,2281,46.22,41.22,48.1
825438,Rafael Moran,SD,R,17.0,-0.71,,False,13.5,0.0,50,0.0471,0.0,-0.10200000000000001,0.3024,-0.0523,0.0092,-0.0,0.0,0.2,1.0038,2281,46.22,45.44,45.01
702593,Jace LaViolette,CLE,AA,22.0,-0.85,-0.79,True,192.7,0.14,50,0.2872,0.487,0.008663747454175154,0.3235,0.0567,0.0561,0.0079,0.807,0.487,1.0046,2283,46.19,40.4,49.09
800333,Alessandro Duran,SF,R,20.0,2.62,,False,48.0,0.0,50,0.0471,0.0,-0.050722916666666666,-0.1995,-0.5135,0.0092,-0.0,-0.0,0.2,0.9859,2284,46.18,43.3,47.57
808235,Carlos Tavares,WSH,R,20.0,0.02,,False,39.8,0.0,50,0.0471,0.0,-0.10619031141868512,0.1924,-0.1657,0.0092,-0.0,0.0,0.2,0.9999,2284,46.18,41.58,45.55
831025,Dean Toigo,NYY,A+,23.0,0.45,,False,30.6,0.08,50,0.1665,0.48,-0.136,0.1276,-0.2542,0.0325,-0.0203,0.314,0.48,0.9976,2284,46.18,46.01,44.66
829458,Luis Gutierrez,KC,R,20.0,2.62,,False,7.6,0.02,50,0.0471,0.425,-0.11699999999999999,-0.1995,-0.5662,0.0092,-0.0113,-0.434,0.425,0.9859,2287,46.16,46.94,46.76
691863,Carlos Franco,OAK,A+,23.0,0.58,0.612,True,181.1,0.06,50,0.1665,0.36,-0.06107796610169493,0.108,-0.2143,0.0325,-0.0129,0.199,0.36,0.9969,2288,46.12,45.44,43.61
837870,Sebastian Romero,CWS,R,17.0,-0.71,,False,20.7,0.0,50,0.0471,0.0,0.06899999999999999,0.3024,0.0835,0.0092,0.0,0.0,0.2,1.0038,2288,46.12,48.28,44.87
828783,Luis Leon,MIA,A,19.0,-1.21,-0.431,True,36.1,0.1,50,0.1155,0.866,-0.09133214285714288,0.3778,0.0315,0.0226,0.0032,1.672,0.866,1.0065,2290,46.11,48.5,42.27
830444,Ishel Comenencia,COL,R,18.0,0.4,,False,23.5,0.0,50,0.0471,0.0,-0.0818340425531915,0.1351,-0.2036,0.0092,-0.0,0.0,0.2,0.9978,2291,46.1,43.35,52.42
804610,Shai Robinson,MIN,A,21.0,-0.07,,False,0.0,0.1,50,0.1155,0.866,0.34443016635861323,0.2059,0.2059,0.0226,0.0206,0.911,0.866,1.0004,2291,46.1,46.74,46.86
695078,Jean Walters,AZ,AAA,24.0,-0.09,0.065,True,582.9,0.6,50,0.4699,1.277,-0.15504916286149162,0.209,-0.1879,0.0918,-0.1127,1.366,1.277,1.0005,2291,46.1,39.74,50.68
808017,Alexander Garcia,SD,R,19.0,1.47,,False,38.0,0.0,50,0.0471,0.0,-0.026415789473684215,-0.0262,-0.3209,0.0092,-0.0,-0.0,0.2,0.9921,2294,46.09,47.36,42.08
821014,Gabriel Cesa,ATL,R,19.0,-0.5,,False,43.1,0.08,50,0.0471,1.699,-0.05784918793503482,0.2708,-0.0489,0.0092,-0.0039,2.355,1.699,1.0027,2294,46.09,42.49,48.62
815894,Jorge Quintana,SD,A,19.0,-1.23,-0.43,True,171.8,0.3,50,0.1155,2.597,-0.026237190900098916,0.3808,0.0862,0.0226,0.0259,5.055,2.597,1.0066,2296,46.08,43.96,47.64
703189,Luis Meza,TOR,R,20.0,0.1,,False,28.2,0.12,50,0.0471,2.548,-0.07154609929078014,0.1803,-0.1502,0.0092,-0.018,2.352,2.548,0.9995,2297,46.06,42.6,48.41
693782,Luis Freitez,OAK,R,23.0,1.28,,False,57.6,0.0,50,0.0471,0.0,-0.06532402515723272,0.0025,-0.3232,0.0092,-0.0,0.0,0.2,0.9931,2297,46.06,39.47,51.85
701520,Bobby Blandford,OAK,A,23.0,1.04,,False,141.7,0.1,50,0.1155,0.866,0.04298311688311689,0.0386,-0.2009,0.0226,-0.0201,0.171,0.866,0.9944,2299,46.04,45.19,48.22
839366,Charlie Scholvin,MIN,A,21.0,-0.14,,False,17.9,0.08,50,0.1155,0.693,-0.1104,0.2165,-0.1449,0.0226,-0.0116,0.766,0.693,1.0008,2299,46.04,47.07,42.26
807003,Cristopher Larez,NYM,R,19.0,1.47,,False,15.8,0.0,50,0.0471,0.0,0.0018481012658227837,-0.0262,-0.2984,0.0092,-0.0,-0.0,0.2,0.9921,2301,46.02,48.37,42.92
821690,Randy Martinez,CLE,R,19.0,-0.62,,False,52.3,0.04,50,0.0471,0.849,-0.05016826003824092,0.2889,-0.0247,0.0092,-0.001,1.256,0.849,1.0033,2301,46.02,40.68,53.96
814545,Jose Perez,BAL,A,21.0,0.22,-0.351,True,87.0,0.02,50,0.1155,0.173,-0.016546256239600668,0.1622,-0.1246,0.0226,-0.0025,0.144,0.2,0.9988,2303,46.0,47.63,38.64
695484,Anson Aroz,LAD,A+,23.0,0.58,-0.46,True,45.3,0.04,50,0.1665,0.24,-0.13538083832335332,0.108,-0.2733,0.0325,-0.0109,0.133,0.24,0.9969,2303,46.0,47.04,42.52
835892,Samuel Pardo,TB,R,18.0,0.4,,False,19.1,0.0,50,0.0471,0.0,-0.05,0.1351,-0.1783,0.0092,-0.0,0.0,0.2,0.9978,2305,45.98,43.12,47.48
811314,Bryan Gonzalez Garcia,LAD,A,20.0,-0.66,-0.238,True,41.7,0.0,50,0.1155,0.0,-0.09496677740863788,0.2949,-0.0543,0.0226,-0.0,0.0,0.2,1.0036,2305,45.98,44.46,46.26
823809,Nick Monistere,HOU,A+,22.0,-0.11,-0.653,True,86.5,0.2,50,0.1665,1.201,-0.17777230769230767,0.212,-0.203,0.0325,-0.0406,1.305,1.201,1.0006,2307,45.97,47.39,50.25
808028,Daniel Mielcarek,LAD,R,20.0,-0.14,,False,50.7,0.0,50,0.0471,0.0,0.0013806706114398465,0.2165,-0.0561,0.0092,-0.0,0.0,0.2,1.0008,2308,45.96,44.29,53.48
800840,Chase Heath,STL,AA,22.0,-0.99,,False,81.0,0.6,50,0.2872,2.089,-0.022137500000000008,0.3446,0.0533,0.0561,0.032,3.686,2.089,1.0053,2308,45.96,46.93,42.14
829062,Royelny Strop,STL,R,18.0,-1.02,,False,29.1,0.06,50,0.0471,1.274,-0.03849828178694158,0.3491,0.0449,0.0092,0.0027,2.277,1.274,1.0055,2310,45.95,44.42,45.67
822406,Dylan Carey,NYM,A,22.0,0.39,,False,17.2,0.06,50,0.1155,0.519,-0.1771,0.1366,-0.2778,0.0226,-0.0167,0.363,0.519,0.9979,2311,45.94,46.75,42.44
823766,Jimmy Keenan,MIN,A,22.0,0.39,,False,0.0,0.02,50,0.1155,0.173,0.34443016635861323,0.1366,0.1366,0.0226,0.0027,0.121,0.2,0.9979,2311,45.94,47.23,41.79
835616,Héctor Cabrera,STL,R,18.0,0.4,,False,18.0,0.0,50,0.0471,0.0,-0.13168333333333335,0.1351,-0.2432,0.0092,-0.0,0.0,0.2,0.9978,2311,45.94,45.24,44.55
805870,Hyungchan Um,KC,AA,22.0,-0.99,0.517,True,186.8,0.46,50,0.2872,1.602,-0.01905817782656421,0.3446,0.0558,0.0561,0.0257,2.826,1.602,1.0053,2311,45.94,47.21,40.87
836612,Pedro Gomez,BAL,R,17.0,-0.71,,False,15.1,0.0,50,0.0471,0.0,-0.07600000000000001,0.3024,-0.0317,0.0092,-0.0,0.0,0.2,1.0038,2311,45.94,45.45,44.26
816384,Sam Robertson,NYM,A,21.0,-0.14,,False,53.8,0.14,50,0.1155,1.212,-0.00406923076923076,0.2165,-0.0604,0.0226,-0.0085,1.341,1.212,1.0008,2316,45.93,54.11,34.9
683588,Jose Caguana,SEA,A,23.0,1.19,0.636,True,141.9,0.02,50,0.1155,0.173,0.008602123142250529,0.016,-0.2508,0.0226,-0.005,0.014,0.2,0.9936,2317,45.92,44.94,46.31
686338,Jefferson Valladares,MIN,A+,23.0,0.74,-0.437,True,115.5,0.04,50,0.1665,0.24,-0.010906584992343038,0.0839,-0.1985,0.0325,-0.0079,0.103,0.24,0.996,2317,45.92,46.31,44.81
824713,Andrew Williamson,STL,A+,20.0,-1.34,,False,29.9,0.6,50,0.1665,3.604,0.0,0.3974,0.1237,0.0325,0.0742,7.337,3.604,1.0072,2317,45.92,48.11,41.23
815818,Gavin Fien,WSH,A,19.0,-0.97,,False,79.1,0.34,50,0.1155,2.944,0.0046,0.3416,0.0716,0.0226,0.0243,5.139,2.944,1.0052,2320,45.9,43.22,46.41
800387,Fernando Peguero,BAL,AAA,21.0,-2.21,-0.513,True,391.3,0.58,50,0.4699,1.234,0.005732176121930575,0.6296,0.3605,0.0918,0.2091,3.978,1.234,1.1483,2320,45.9,47.35,36.42
807643,Alfredo Alcantara,CIN,A+,20.0,-1.34,-0.248,True,233.8,0.26,50,0.1665,1.562,-0.06481153846153848,0.3974,0.0722,0.0325,0.0188,3.179,1.562,1.0072,2322,45.89,38.93,49.6
691789,Izaac Pacheco,DET,AA,23.0,-0.2,0.457,True,756.0,0.28,50,0.2872,0.975,0.006537265660722446,0.2255,-0.043,0.0561,-0.012,1.125,0.975,1.0011,2323,45.87,40.95,48.46
691392,Johnny Ascanio,CIN,AA,22.0,-0.83,0.166,True,396.0,0.46,50,0.2872,1.602,0.021128714285714285,0.3205,0.0636,0.0561,0.0293,2.628,1.602,1.0045,2324,45.86,49.21,40.4
836068,Brayden Corn,SEA,A+,22.0,-0.27,-0.34,True,33.7,0.06,50,0.1665,0.36,-0.11581637168141594,0.2361,-0.1296,0.0325,-0.0078,0.436,0.36,1.0015,2325,45.82,47.15,45.85
682646,Jairo Pomares,SF,AA,24.0,1.2,0.636,True,609.5,0.18,50,0.2872,0.627,0.13854478891820582,0.0145,-0.1491,0.0561,-0.0268,0.047,0.627,0.9935,2325,45.82,47.72,40.43
800299,Diomedes Hernandez,NYY,A+,21.0,-0.68,,False,8.2,0.46,50,0.1665,2.763,0.047,0.2979,0.0615,0.0325,0.0283,4.216,2.763,1.0037,2327,45.8,44.12,43.68
813880,Devin Saltiban,PHI,A+,21.0,-0.68,0.439,True,349.9,0.28,50,0.1665,1.682,0.02670654044750431,0.2979,0.0454,0.0325,0.0127,2.567,1.682,1.0037,2327,45.8,50.43,42.39
702705,Kolby Branch,TEX,A,23.0,1.41,,False,21.9,0.02,50,0.1155,0.173,-0.2093,-0.0171,-0.4572,0.0226,-0.0091,-0.015,0.2,0.9924,2329,45.79,45.28,44.01
842538,Kenny Fermin,OAK,R,19.0,1.51,,False,12.5,0.0,50,0.0471,0.0,-0.062,-0.0322,-0.3552,0.0092,-0.0,-0.0,0.2,0.9918,2330,45.78,46.8,49.9
830021,Fabian Cordero,BAL,R,18.0,0.4,,False,30.1,0.0,50,0.0471,0.0,-0.05035215946843853,0.1351,-0.1786,0.0092,-0.0,0.0,0.2,0.9978,2331,45.77,43.58,46.31
830043,Jeremias Aponte,CWS,R,17.0,-0.73,,False,0.0,0.06,50,0.0471,1.274,0.34443016635861323,0.3054,0.3054,0.0092,0.0183,1.992,1.274,1.0039,2332,45.76,46.94,45.74
692657,Omar Alfonzo,NYY,AA,22.0,-0.85,0.034,True,594.1,0.6,50,0.2872,2.089,-0.0829316744730679,0.3235,-0.0161,0.0561,-0.0097,3.46,2.089,1.0046,2332,45.76,30.19,56.48
842652,Nelson Lopez,SF,R,18.0,0.4,,False,9.3,0.04,50,0.0471,0.849,-0.052000000000000005,0.1351,-0.1799,0.0092,-0.0072,0.587,0.849,0.9978,2334,45.75,46.02,46.93
695692,Cooper Kinney,TB,AAA,23.0,-0.81,0.024,True,873.3,0.6,50,0.4699,1.277,0.10412662229617306,0.3175,0.1265,0.0918,0.0759,2.075,1.277,1.0044,2335,45.74,45.09,41.04
821279,Edgardo De Leon,MIA,A,19.0,-1.21,-0.374,True,74.3,0.14,50,0.1155,1.212,-0.01885225225225225,0.3778,0.0891,0.0226,0.0125,2.34,1.212,1.0065,2335,45.74,43.79,49.6
825178,Emerson Estevez,NYM,R,17.0,-0.71,,False,15.2,0.0,50,0.0471,0.0,-0.048,0.3024,-0.0094,0.0092,-0.0,0.0,0.2,1.0038,2337,45.73,44.69,52.61
830619,Dawson Willis,SD,A,22.0,0.47,-0.34,True,51.1,0.06,50,0.1155,0.519,0.08523538461538462,0.1246,-0.0814,0.0226,-0.0049,0.331,0.519,0.9975,2337,45.73,50.51,44.65
820942,Jesmaylin Arias,SD,A,19.0,-1.23,-0.395,True,74.2,0.16,50,0.1155,1.385,-0.0265276295133438,0.3808,0.086,0.0226,0.0138,2.696,1.385,1.0066,2339,45.72,41.03,50.09
837873,Ambeiro Recio,SEA,R,17.0,-0.71,,False,7.0,0.0,50,0.0471,0.0,-0.064,0.3024,-0.0221,0.0092,-0.0,0.0,0.2,1.0038,2339,45.72,47.23,45.23
806867,Abel Lorenzo,LAD,A,20.0,-0.66,-0.411,True,105.8,0.02,50,0.1155,0.173,-0.006954124293785308,0.2949,0.0157,0.0226,0.0003,0.261,0.2,1.0036,2341,45.68,49.13,41.69
821801,Rafy Peguero,LAD,R,19.0,1.51,,False,33.6,0.0,50,0.0471,0.0,-0.04835119047619047,-0.0322,-0.3443,0.0092,-0.0,-0.0,0.2,0.9918,2341,45.68,43.35,46.41
809772,Luis Puello,NYY,A,20.0,-0.68,-0.379,True,111.0,0.04,50,0.1155,0.346,0.04765150214592276,0.2979,0.0621,0.0226,0.0025,0.527,0.346,1.0037,2341,45.68,45.24,46.45
699082,Yhoangel Aponte,TOR,A,21.0,-0.07,0.47,True,193.9,0.08,50,0.1155,0.693,-0.04190989399293287,0.2059,-0.1011,0.0226,-0.0081,0.729,0.693,1.0004,2341,45.68,37.74,53.54
692598,Newremberg Rondon,DET,A,22.0,0.39,-0.477,True,71.6,0.04,50,0.1155,0.346,0.010360737179487184,0.1366,-0.1289,0.0226,-0.0052,0.242,0.346,0.9979,2345,45.67,48.67,39.2
806953,Eduardo Tait,MIN,A+,19.0,-1.98,-0.215,True,369.4,0.56,50,0.1665,3.363,0.0770444889779559,0.5622,0.3497,0.0325,0.1958,9.687,3.363,1.1029,2345,45.67,48.57,39.35
808687,Angelo Hernandez,CWS,R,19.0,-0.59,,False,29.6,0.04,50,0.0471,0.849,-0.03346621621621622,0.2843,-0.016,0.0092,-0.0006,1.236,0.849,1.0032,2347,45.64,44.4,44.87
821240,Moises Bolivar,LAD,R,18.0,-1.09,,False,55.3,0.12,50,0.0471,2.548,-0.0123001808318264,0.3597,0.0762,0.0092,0.0091,4.692,2.548,1.0059,2348,45.62,38.11,52.14
815930,Nestor Miranda,DET,R,19.0,1.47,,False,22.4,0.02,50,0.0471,0.425,-0.022321428571428575,-0.0262,-0.3176,0.0092,-0.0064,-0.057,0.425,0.9921,2348,45.62,45.4,48.39
825473,Felix Lebron,CWS,R,17.0,-0.71,,False,19.7,0.0,50,0.0471,0.0,-0.107,0.3024,-0.0563,0.0092,-0.0,0.0,0.2,1.0038,2350,45.61,45.07,43.91
687982,Carson Jones,SEA,A+,24.0,1.41,0.3,True,187.7,0.02,50,0.1665,0.12,0.015107296137339049,-0.0171,-0.2788,0.0325,-0.0056,-0.011,0.2,0.9924,2351,45.6,49.53,43.32
699157,Ahbram Liendo,BOS,AA,22.0,-0.85,-0.0,True,742.2,0.44,50,0.2872,1.532,-0.022097452229299357,0.3235,0.0323,0.0561,0.0142,2.537,1.532,1.0046,2351,45.6,51.32,39.98
821042,Juan Espinal,ATL,R,19.0,-0.5,,False,47.4,0.06,50,0.0471,1.274,-0.03372362869198312,0.2708,-0.0297,0.0092,-0.0018,1.766,1.274,1.0027,2351,45.6,43.2,50.93
831240,Colin Hynek,CHC,AA,23.0,-0.25,,False,0.0,0.42,50,0.2872,1.462,0.34443016635861323,0.2331,0.2331,0.0561,0.0979,1.745,1.462,1.0014,2351,45.6,45.78,43.15
829063,Jhoan De La Cruz,SD,R,18.0,-1.09,,False,36.4,0.02,50,0.0471,0.425,-0.0629835164835165,0.3597,0.0359,0.0092,0.0007,0.782,0.425,1.0059,2355,45.59,39.66,60.99
695467,Juan Montero,BOS,A+,23.0,0.76,0.487,True,100.5,0.04,50,0.1665,0.24,-0.13783569620253167,0.0808,-0.3024,0.0325,-0.0121,0.099,0.24,0.9959,2356,45.58,43.04,47.05
